Дата,Заражений за день,Day sin,Day cos,Характерстика ДБ
2021-05-21,8937,0.7227948638273674,-0.69106264898689,30.0
2021-05-22,8709,0.7017979028840213,-0.7123760969513153,30.0
2021-05-23,8951,0.6801727377709232,-0.7330518718298227,30.0
2021-05-24,8406,0.6579387259396889,-0.7530714660036316,31.0
2021-05-25,7884,0.635115769842214,-0.7724169592245705,31.0
2021-05-26,8373,0.6117242991150134,-0.7910710346563358,31.0
2021-05-27,9039,0.5877852522924506,-0.8090169943749638,30.0
2021-05-28,9252,0.5633200580636626,-0.8262387743159672,30.0
2021-05-29,9289,0.5383506160906928,-0.8427209586540324,30.0
2021-05-30,9694,0.5128992774058853,-0.8584487936018785,30.0
2021-05-31,8475,0.48698882440441327,-0.8734082006171041,30.0
2021-06-01,9500,0.4606424504506465,-0.8875857890045467,30.0
2021-06-02,8832,0.43388373911753947,-0.9009688679024281,30.0
2021-06-03,8933,0.40673664307574775,-0.9135454576426243,30.0
2021-06-04,8947,0.3792254626529465,-0.9253043004739893,30.0
2021-06-05,9145,0.35137482408132664,-0.9362348706397432,30.0
2021-06-06,9163,0.32320965745440905,-0.9463273837991816,30.0
2021-06-07,9429,0.2947551744109263,-0.9555728057861339,30.0
2021-06-08,9977,0.26603684556666196,-0.9639628606958569,30.0
2021-06-09,10407,0.23708037771544863,-0.9714900382928794,30.0
2021-06-10,11699,0.2079116908177854,-0.9781476007338001,29.0
2021-06-11,12505,0.17855689479862674,-0.9839295885986314,29.0
2021-06-12,13510,0.1490422661761282,-0.9888308262251355,29.0
2021-06-13,14723,0.11939422454027433,-0.9928469263418337,29.0
2021-06-14,13721,0.08963930890342703,-0.9959742939952396,29.0
2021-06-15,14185,0.059804153944991036,-0.9982101297677377,29.0
2021-06-16,13397,0.029915466169432203,-0.9995524322835023,29.0
2021-06-17,14057,-2.9478180468658846e-15,-1.0,28.0
2021-06-18,17262,-0.029915466169438094,-0.9995524322835022,28.0
2021-06-19,17906,-0.05980415394499692,-0.9982101297677374,28.0
2021-06-20,17611,-0.0896393089034329,-0.9959742939952391,28.0
2021-06-21,17378,-0.11939422454028017,-0.992846926341833,28.0
2021-06-22,16715,-0.14904226617613403,-0.9888308262251346,27.0
2021-06-23,17594,-0.17855689479863254,-0.9839295885986304,27.0
2021-06-24,20182,-0.20791169081779118,-0.9781476007337989,26.0
2021-06-25,20393,-0.23708037771545434,-0.9714900382928779,26.0
2021-06-26,21665,-0.2660368455666677,-0.9639628606958554,25.0
2021-06-27,20538,-0.2947551744109319,-0.9555728057861322,25.0
2021-06-28,21650,-0.3232096574544146,-0.9463273837991797,24.0
2021-06-29,20616,-0.35137482408133214,-0.9362348706397412,23.0
2021-06-30,21042,-0.37922546265295193,-0.925304300473987,23.0
2021-07-01,23543,-0.40673664307575313,-0.9135454576426218,22.0
2021-07-02,23218,-0.43388373911754474,-0.9009688679024256,21.0
2021-07-03,24439,-0.4606424504506517,-0.887585789004544,21.0
2021-07-04,25142,-0.4869888244043191,-0.8734082006171565,21.0
2021-07-05,24353,-0.5128992774058904,-0.8584487936018755,21.0
2021-07-06,23378,-0.5383506160906978,-0.8427209586540293,20.0
2021-07-07,23962,-0.5633200580636675,-0.8262387743159638,20.0
2021-07-08,24818,-0.5877852522924554,-0.8090169943749603,19.0
2021-07-09,25766,-0.611724299115018,-0.7910710346563322,19.0
2021-07-10,25082,-0.6351157698422185,-0.7724169592245669,19.0
2021-07-11,25033,-0.6579387259396934,-0.7530714660036277,19.0
2021-07-12,25140,-0.6801727377709276,-0.7330518718298187,19.0
2021-07-13,24702,-0.7017979028840255,-0.7123760969513112,19.0
2021-07-14,23827,-0.7227948638273715,-0.6910626489868856,19.0
2021-07-15,25293,-0.7431448254773994,-0.6691306063588526,19.0
2021-07-16,25704,-0.7628295718622952,-0.6465996012157659,19.0
2021-07-17,25116,-0.7818314824680095,-0.623489801858759,19.0
2021-07-18,25018,-0.8001335480112087,-0.5998218946879104,19.0
2021-07-19,24633,-0.8177193856644548,-0.5756170656856402,19.0
2021-07-20,23770,-0.8345732537212828,-0.5508969814521327,19.0
2021-07-21,23704,-0.8506800656873398,-0.5256837698105042,19.0
2021-07-22,24471,-0.8660254037844572,-0.49999999999996775,19.0
2021-07-23,23811,-0.8805955318567191,-0.47386866247303366,19.0
2021-07-24,23947,-0.8943774076663354,-0.44731314831563534,19.0
2021-07-25,24072,-0.907358694567879,-0.4203572283095349,19.0
2021-07-26,23239,-0.9195277725514336,-0.3930250316539634,19.0
2021-07-27,23032,-0.9308737486442018,-0.36534102436640115,20.0
2021-07-28,22420,-0.9413864666609133,-0.3373299873828016,20.0
2021-07-29,23270,-0.9510565162951391,-0.30901699437499197,20.0
2021-07-30,23564,-0.9598752415428862,-0.28042738930601246,20.0
2021-07-31,23807,-0.9678347484506732,-0.25158676374448274,20.0
2021-08-01,22804,-0.9749279121818124,-0.22252093395636355,20.0
2021-08-02,23508,-0.98114838339417,-0.1932559177955667,21.0
2021-08-03,22010,-0.9864905939235252,-0.16381791141511498,21.0
2021-08-04,22589,-0.9909497617679275,-0.13423326581770895,21.0
2021-08-05,23120,-0.9945218953682715,-0.10452846326767062,21.0
2021-08-06,22660,-0.9972037971811816,-0.07473009358640484,21.0
2021-08-07,22320,-0.9989930665413171,-0.0448648303504588,22.0
2021-08-08,22866,-0.9998881018102731,-0.014959407015284414,22.0
2021-08-09,22160,-0.9998881018102732,0.01495940701527953,22.0
2021-08-10,21378,-0.9989930665413123,0.04486483035056749,23.0
2021-08-11,21571,-0.997203797181182,0.07473009358639997,23.0
2021-08-12,21932,-0.9945218953682721,0.10452846326766577,23.0
2021-08-13,22277,-0.9909497617679282,0.1342332658177041,23.0
2021-08-14,22144,-0.986490593923526,0.16381791141511015,23.0
2021-08-15,21624,-0.9811483833941709,0.1932559177955619,23.0
2021-08-16,20765,-0.9749279121818135,0.22252093395635877,24.0
2021-08-17,20958,-0.9678347484506744,0.251586763744478,24.0
2021-08-18,20914,-0.9598752415428876,0.2804273893060078,24.0
2021-08-19,21058,-0.9510565162951407,0.3090169943749873,24.0
2021-08-20,20992,-0.941386466660915,0.337329987382797,24.0
2021-08-21,21000,-0.9308737486442037,0.3653410243663966,24.0
2021-08-22,20564,-0.9195277725514356,0.3930250316539589,24.0
2021-08-23,19454,-0.9073586945678811,0.4203572283095305,25.0
2021-08-24,18833,-0.8943774076663377,0.44731314831563096,25.0
2021-08-25,19536,-0.8805955318567215,0.47386866247302933,25.0
2021-08-26,19630,-0.8660254037844597,0.49999999999996353,25.0
2021-08-27,19509,-0.8506800656873424,0.5256837698105,25.0
2021-08-28,19492,-0.8345732537212854,0.5508969814521286,25.0
2021-08-29,19286,-0.8177193856644577,0.5756170656856362,26.0
2021-08-30,18325,-0.8001335480112117,0.5998218946879065,26.0
2021-08-31,17813,-0.7818314824680125,0.6234898018587552,26.0
2021-09-01,18368,-0.7628295718622984,0.6465996012157621,26.0
2021-09-02,18985,-0.7431448254774026,0.6691306063588489,26.0
2021-09-03,18856,-0.7227948638273748,0.6910626489868822,27.0
2021-09-04,18780,-0.701797902884029,0.7123760969513078,27.0
2021-09-05,18645,-0.6801727377709312,0.7330518718298153,27.0
2021-09-06,17856,-0.657938725939697,0.7530714660036245,27.0
2021-09-07,17425,-0.6351157698421345,0.7724169592246359,28.0
2021-09-08,18024,-0.6117242991150219,0.7910710346563292,28.0
2021-09-09,18380,-0.5877852522924594,0.8090169943749574,28.0
2021-09-10,18341,-0.5633200580635775,0.8262387743160252,28.0
2021-09-11,18891,-0.5383506160907019,0.8427209586540266,28.0
2021-09-12,18554,-0.5128992774058946,0.8584487936018731,28.0
2021-09-13,18178,-0.4869888244043234,0.8734082006171542,29.0
2021-09-14,17837,-0.46064245045065605,0.8875857890045418,29.0
2021-09-15,18841,-0.4338837391175492,0.9009688679024235,29.0
2021-09-16,19594,-0.4067366430757576,0.9135454576426199,29.0
2021-09-17,19905,-0.3792254626529565,0.9253043004739853,29.0
2021-09-18,20329,-0.35137482408133675,0.9362348706397394,30.0
2021-09-19,20174,-0.3232096574544192,0.9463273837991781,30.0
2021-09-20,19744,-0.29475517441093657,0.9555728057861308,30.0
2021-09-21,19179,-0.2660368455666724,0.963962860695854,31.0
2021-09-22,19706,-0.2370803777154591,0.9714900382928768,31.0
2021-09-23,21438,-0.20791169081779595,0.9781476007337978,31.0
2021-09-24,21379,-0.17855689479863734,0.9839295885986296,31.0
2021-09-25,22041,-0.14904226617613886,0.988830826225134,31.0
2021-09-26,22498,-0.11939422454028503,0.9928469263418325,31.0
2021-09-27,22236,-0.08963930890343776,0.9959742939952386,32.0
2021-09-28,21559,-0.05980415394500179,0.998210129767737,32.0
2021-09-29,22430,-0.02991546616944298,0.999552432283502,32.0
2021-09-30,23888,-7.832787669450353e-15,1.0,32.0
2021-10-01,24522,0.02991546616942732,0.9995524322835025,32.0
2021-10-02,25219,0.05980415394498616,0.998210129767738,31.0
2021-10-03,25769,0.08963930890342216,0.9959742939952401,32.0
2021-10-04,25781,0.11939422454026948,0.9928469263418342,32.0
2021-10-05,25110,0.14904226617612337,0.9888308262251363,32.0
2021-10-06,25133,0.17855689479862194,0.9839295885986323,32.0
2021-10-07,27550,0.20791169081778063,0.9781476007338011,31.0
2021-10-08,27246,0.23708037771544388,0.9714900382928805,31.0
2021-10-09,29362,0.2660368455666573,0.9639628606958582,31.0
2021-10-10,28647,0.29475517441092164,0.9555728057861353,31.0
2021-10-11,29409,0.32320965745451197,0.9463273837991465,31.0
2021-10-12,28190,0.35137482408132203,0.936234870639745,31.0
2021-10-13,28717,0.379225462652942,0.9253043004739911,31.0
2021-10-14,31299,0.4067366430758471,0.91354545764258,31.0
2021-10-15,32196,0.43388373911753503,0.9009688679024302,30.0
2021-10-16,33208,0.46064245045064217,0.887585789004549,30.0
2021-10-17,34303,0.486988824404409,0.8734082006171064,30.0
2021-10-18,34325,0.5128992774058811,0.8584487936018811,30.0
2021-10-19,33740,0.5383506160906887,0.8427209586540351,30.0
2021-10-20,34073,0.5633200580636586,0.8262387743159699,30.0
2021-10-21,36339,0.5877852522924466,0.8090169943749667,29.0
2021-10-22,37141,0.6117242991150095,0.7910710346563388,29.0
2021-10-23,37678,0.6351157698422102,0.7724169592245737,29.0
2021-10-24,35660,0.6579387259396853,0.7530714660036348,29.0
2021-10-25,37930,0.6801727377709197,0.733051871829826,29.0
2021-10-26,36446,0.7017979028840178,0.7123760969513188,28.0
2021-10-27,36582,0.722794863827364,0.6910626489868935,28.0
2021-10-28,40096,0.7431448254773921,0.6691306063588606,28.0
2021-10-29,39849,0.7628295718622883,0.6465996012157741,27.0
2021-10-30,40251,0.7818314824680027,0.6234898018587675,27.0
2021-10-31,40993,0.8001335480112023,0.599821894687919,27.0
2021-11-01,40402,0.8177193856644486,0.575617065685649,27.0
2021-11-02,39008,0.8345732537212768,0.5508969814521417,27.0
2021-11-03,40443,0.8506800656873341,0.5256837698105135,27.0
2021-11-04,40217,0.8660254037844519,0.4999999999999771,26.0
2021-11-05,40735,0.880595531856714,0.47386866247304316,26.0
2021-11-06,41335,0.8943774076663307,0.44731314831564495,26.0
2021-11-07,39165,0.9073586945678744,0.4203572283095447,26.0
2021-11-08,39400,0.9195277725514294,0.39302503165397334,26.0
2021-11-09,39160,0.9308737486441979,0.3653410243664112,26.0
2021-11-10,38058,0.9413864666609097,0.3373299873828118,26.0
2021-11-11,40759,0.9510565162951709,0.3090169943748941,26.0
2021-11-12,40123,0.9598752415428832,0.28042738930602285,26.0
2021-11-13,39256,0.9678347484506704,0.2515867637444932,26.0
2021-11-14,38823,0.9749279121818353,0.2225209339562632,26.0
2021-11-15,38420,0.9811483833941679,0.19325591779557727,26.0
2021-11-16,36818,0.9864905939235235,0.1638179114151256,26.0
2021-11-17,36626,0.9909497617679414,0.13423326581760697,26.0
2021-11-18,37374,0.9945218953682704,0.10452846326768134,26.0
2021-11-19,37156,0.9972037971811808,0.0747300935864156,26.0
2021-11-20,37120,0.9989930665413167,0.04486483035046957,26.0
2021-11-21,36970,0.999888101810273,0.014959407015295193,26.0
2021-11-22,35681,0.9998881018102733,-0.01495940701526875,26.0
2021-11-23,33996,0.9989930665413128,-0.044864830350556724,26.0
2021-11-24,33558,0.9972037971811828,-0.07473009358638921,26.0
2021-11-25,33796,0.9945218953682732,-0.10452846326765504,26.0
2021-11-26,34690,0.9909497617679296,-0.1342332658176934,27.0
2021-11-27,33946,0.9864905939235278,-0.16381791141509952,27.0
2021-11-28,33548,0.981148383394173,-0.19325591779555132,27.0
2021-11-29,33860,0.9749279121818158,-0.22252093395634825,27.0
2021-11-30,32648,0.9678347484506771,-0.2515867637444676,27.0
2021-12-01,32837,0.9598752415428906,-0.2804273893059974,27.0
2021-12-02,33389,0.951056516295144,-0.3090169943749771,27.0
2021-12-03,32930,0.9413864666609186,-0.33732998738278686,27.0
2021-12-04,32974,0.9308737486442076,-0.36534102436638655,28.0
2021-12-05,32602,0.9195277725514398,-0.39302503165394903,28.0
2021-12-06,32136,0.9073586945678855,-0.4203572283095207,28.0
2021-12-07,31096,0.8943774076663424,-0.4473131483156213,28.0
2021-12-08,30752,0.8805955318567266,-0.47386866247301984,28.0
2021-12-09,30209,0.8660254037844651,-0.49999999999995415,28.0
2021-12-10,30873,0.8506800656873481,-0.5256837698104909,28.0
2021-12-11,30288,0.8345732537212913,-0.5508969814521196,28.0
2021-12-12,29929,0.8177193856643984,-0.5756170656857204,29.0
2021-12-13,29558,0.8001335480112182,-0.5998218946878979,29.0
2021-12-14,28343,0.7818314824680193,-0.6234898018587468,29.0
2021-12-15,28363,0.7628295718622319,-0.6465996012158406,29.0
2021-12-16,28486,0.7431448254774098,-0.6691306063588409,29.0
2021-12-17,27743,0.7227948638273822,-0.6910626489868743,29.0
2021-12-18,27434,0.7017979028839557,-0.7123760969513799,29.0
2021-12-19,27967,0.6801727377709391,-0.733051871829808,29.0
2021-12-20,27022,0.6579387259397053,-0.7530714660036174,29.0
2021-12-21,25907,0.6351157698421428,-0.772416959224629,29.0
2021-12-22,25264,0.6117242991150305,-0.7910710346563227,29.0
2021-12-23,25667,0.587785252292468,-0.8090169943749511,28.0
2021-12-24,24703,0.5633200580635865,-0.8262387743160191,28.0
2021-12-25,24946,0.538350616090711,-0.8427209586540209,28.0
2021-12-26,23721,0.5128992774059038,-0.8584487936018675,28.0
2021-12-27,23210,0.48698882440433283,-0.873408200617149,28.0
2021-12-28,21922,0.4606424504506656,-0.8875857890045368,27.0
2021-12-29,21119,0.4338837391175589,-0.9009688679024188,27.0
2021-12-30,21073,0.40673664307576746,-0.9135454576426155,27.0
2021-12-31,20638,0.3792254626529664,-0.9253043004739812,26.0
2022-01-01,19751,0.3513748240813468,-0.9362348706397357,26.0
2022-01-02,18233,0.3232096574544294,-0.9463273837991747,26.0
2022-01-03,16343,0.2947551744109469,-0.9555728057861276,27.0
2022-01-04,15903,0.2660368455666828,-0.9639628606958511,27.0
2022-01-05,15772,0.23708037771546955,-0.9714900382928743,27.0
2022-01-06,15316,0.2079116908178065,-0.9781476007337956,27.0
2022-01-07,16735,0.17855689479864797,-0.9839295885986276,27.0
2022-01-08,16568,0.14904226617614952,-0.9888308262251323,28.0
2022-01-09,16246,0.11939422454029573,-0.9928469263418311,28.0
2022-01-10,15830,0.0896393089034485,-0.9959742939952376,28.0
2022-01-11,17525,0.05980415394501255,-0.9982101297677365,28.0
2022-01-12,17946,0.029915466169453755,-0.9995524322835017,28.0
2022-01-13,21155,1.8613393385766592e-14,-1.0,28.0
2022-01-14,23820,-0.029915466169416545,-0.9995524322835028,29.0
2022-01-15,27179,-0.05980415394508888,-0.9982101297677318,29.0
2022-01-16,29230,-0.08963930890341142,-0.9959742939952411,29.0
2022-01-17,30726,-0.11939422454025878,-0.9928469263418356,29.0
2022-01-18,31252,-0.14904226617622512,-0.9888308262251209,29.0
2022-01-19,33899,-0.17855689479861134,-0.9839295885986342,29.0
2022-01-20,38850,-0.20791169081777008,-0.9781476007338034,29.0
2022-01-21,49513,-0.23708037771554386,-0.9714900382928561,29.0
2022-01-22,57212,-0.26603684556664686,-0.9639628606958611,29.0
2022-01-23,63205,-0.2947551744109113,-0.9555728057861386,29.0
2022-01-24,65109,-0.3232096574545018,-0.9463273837991499,29.0
2022-01-25,67809,-0.351374824081312,-0.9362348706397488,29.0
2022-01-26,74692,-0.379225462652932,-0.9253043004739953,29.0
2022-01-27,88816,-0.4067366430758373,-0.9135454576425844,28.0
2022-01-28,98040,-0.4338837391175253,-0.9009688679024349,28.0
2022-01-29,113122,-0.46064245045063257,-0.8875857890045539,28.0
2022-01-30,121228,-0.4869888244043996,-0.8734082006171117,27.0
2022-01-31,124070,-0.5128992774058718,-0.8584487936018866,26.0
2022-02-01,125836,-0.5383506160906796,-0.8427209586540408,24.0
2022-02-02,141883,-0.5633200580636497,-0.826238774315976,22.0
2022-02-03,155768,-0.5877852522924379,-0.809016994374973,20.0
2022-02-04,168201,-0.6117242991150009,-0.7910710346563454,19.0
2022-02-05,177282,-0.6351157698422019,-0.7724169592245805,18.0
2022-02-06,180071,-0.6579387259396772,-0.7530714660036419,17.0
2022-02-07,171905,-0.6801727377709118,-0.7330518718298333,17.0
2022-02-08,165643,-0.7017979028840101,-0.7123760969513263,17.0
2022-02-09,183103,-0.7227948638273566,-0.6910626489869013,16.0
2022-02-10,197076,-0.7431448254773849,-0.6691306063588686,15.0
2022-02-11,203949,-0.7628295718622813,-0.6465996012157823,15.0
2022-02-12,203766,-0.781831482467996,-0.6234898018587759,15.0
2022-02-13,197949,-0.8001335480111958,-0.5998218946879277,15.0
2022-02-14,180456,-0.8177193856644425,-0.5756170656856578,15.0
2022-02-15,166631,-0.8345732537213335,-0.5508969814520558,15.0
2022-02-16,179284,-0.8506800656873285,-0.5256837698105226,15.0
2022-02-17,180622,-0.8660254037844465,-0.4999999999999864,14.0
2022-02-18,180071,-0.8805955318567629,-0.4738686624729525,14.0
2022-02-19,179147,-0.8943774076663258,-0.4473131483156546,14.0
2022-02-20,170699,-0.9073586945678699,-0.42035722830955446,14.0
2022-02-21,152337,-0.9195277725514698,-0.3930250316538787,14.0
2022-02-22,135172,-0.930873748644194,-0.3653410243664212,14.0
2022-02-23,137642,-0.9413864666609061,-0.33732998738282194,14.0
2022-02-24,132998,-0.9510565162951675,-0.3090169943749044,15.0
2022-02-25,123460,-0.9598752415428802,-0.28042738930603317,15.0
2022-02-26,122995,-0.9678347484506677,-0.2515867637445036,15.0
2022-02-27,116093,-0.974927912181833,-0.22252093395627373,15.0
2022-02-28,106920,-0.9811483833941658,-0.19325591779558784,16.0
2022-03-01,97333,-0.9864905939235217,-0.16381791141513624,16.0
2022-03-02,97455,-0.9909497617679399,-0.13423326581761766,16.0
2022-03-03,93026,-0.9945218953682693,-0.10452846326769206,16.0
2022-03-04,89174,-0.99720379718118,-0.07473009358642634,16.0
2022-03-05,86769,-0.9989930665413163,-0.04486483035048034,16.0
2022-03-06,79863,-0.9998881018102728,-0.014959407015305973,16.0
2022-03-07,73162,-0.9998881018102735,0.014959407015257971,16.0
2022-03-08,66576,-0.9989930665413133,0.044864830350545955,17.0
2022-03-09,58675,-0.9972037971811836,0.07473009358637847,17.0
2022-03-10,51231,-0.9945218953682743,0.10452846326764431,17.0
2022-03-11,50743,-0.990949761767931,0.13423326581768275,17.0
2022-03-12,48154,-0.9864905939235296,0.1638179114150889,17.0
2022-03-13,44989,-0.9811483833941751,0.19325591779554074,17.0
2022-03-14,41055,-0.9749279121818183,0.22252093395633776,17.0
2022-03-15,36678,-0.9678347484506798,0.25158676374445715,17.0
2022-03-16,36519,-0.9598752415428936,0.2804273893059871,17.0
2022-03-17,34819,-0.9510565162951473,0.3090169943749668,17.0
2022-03-18,34442,-0.9413864666608839,0.3373299873828837,17.0
2022-03-19,32958,-0.9308737486442115,0.3653410243663765,17.0
2022-03-20,31035,-0.919527772551444,0.3930250316539391,18.0
2022-03-21,28709,-0.9073586945678423,0.4203572283096141,18.0
2022-03-22,26394,-0.8943774076663473,0.4473131483156117,18.0
2022-03-23,26826,-0.8805955318567317,0.47386866247301035,18.0
2022-03-24,25387,-0.8660254037844136,0.5000000000000433,19.0
2022-03-25,25382,-0.8506800656873538,0.5256837698104817,19.0
2022-03-26,24072,-0.8345732537212973,0.5508969814521106,19.0
2022-03-27,23280,-0.8177193856644046,0.5756170656857115,19.0
2022-03-28,21101,-0.8001335480112246,0.5998218946878893,20.0
2022-03-29,19660,-0.7818314824680259,0.6234898018587384,20.0
2022-03-30,20145,-0.7628295718622388,0.6465996012158324,20.0
2022-03-31,19277,-0.743144825477417,0.6691306063588329,20.0
2022-04-01,19164,-0.7227948638273898,0.6910626489868665,20.0
2022-04-02,17949,-0.7017979028839634,0.7123760969513724,20.0
2022-04-03,16828,-0.680172737770947,0.7330518718298007,21.0
2022-04-04,15291,-0.6579387259397134,0.7530714660036103,21.0
2022-04-05,13947,-0.6351157698421511,0.7724169592246223,21.0
2022-04-06,14661,-0.6117242991150389,0.791071034656316,21.0
2022-04-07,14355,-0.5877852522924768,0.8090169943749448,21.0
2022-04-08,14311,-0.5633200580635954,0.826238774316013,21.0
2022-04-09,13573,-0.5383506160907201,0.8427209586540151,20.0
2022-04-10,13056,-0.512899277405913,0.858448793601862,20.0
2022-04-11,11855,-0.4869888244043422,0.8734082006171436,20.0
2022-04-12,10910,-0.4606424504506752,0.8875857890045318,20.0
2022-04-13,11754,-0.43388373911756856,0.900968867902414,20.0
2022-04-14,11348,-0.4067366430757773,0.9135454576426111,20.0
2022-04-15,11432,-0.3792254626529764,0.925304300473977,21.0
2022-04-16,11095,-0.3513748240813569,0.9362348706397319,21.0
2022-04-17,10263,-0.32320965745443964,0.9463273837991711,21.0
2022-04-18,9434,-0.29475517441084853,0.9555728057861579,21.0
2022-04-19,8640,-0.26603684556669316,0.9639628606958484,22.0
2022-04-20,9195,-0.23708037771548005,0.9714900382928717,22.0
2022-04-21,8875,-0.20791169081770583,0.978147600733817,22.0
2022-04-22,9001,-0.17855689479865858,0.9839295885986257,22.0
2022-04-23,8829,-0.14904226617616018,0.9888308262251307,23.0
2022-04-24,8446,-0.11939422454019356,0.9928469263418435,23.0
2022-04-25,7651,-0.08963930890345924,0.9959742939952367,24.0
2022-04-26,7107,-0.059804153945023315,0.9982101297677358,24.0
2022-04-27,7705,-0.029915466169350893,0.9995524322835048,24.0
2022-04-28,7681,-2.939399910208283e-14,1.0,25.0
2022-04-29,7710,0.02991546616940577,0.9995524322835031,25.0
2022-04-30,7363,0.05980415394507812,0.9982101297677325,25.0
2022-05-01,7047,0.08963930890340069,0.995974293995242,26.0
2022-05-02,6207,0.11939422454024808,0.9928469263418369,26.0
2022-05-03,5466,0.14904226617621447,0.9888308262251225,27.0
2022-05-04,5093,0.17855689479860073,0.9839295885986362,27.0
2022-05-05,5011,0.20791169081775954,0.9781476007338056,27.0
2022-05-06,5541,0.23708037771553336,0.9714900382928587,28.0
2022-05-07,5500,0.2660368455666365,0.9639628606958639,28.0
2022-05-08,5447,0.294755174410901,0.9555728057861417,29.0
2022-05-09,5030,0.3232096574544916,0.9463273837991534,29.0
2022-05-10,4531,0.3513748240813019,0.9362348706397525,30.0
2022-05-11,4102,0.379225462652922,0.9253043004739994,30.0
2022-05-12,4065,0.4067366430758274,0.9135454576425888,31.0
2022-05-13,4896,0.4338837391175156,0.9009688679024396,31.0
2022-05-14,5047,0.460642450450623,0.8875857890045589,32.0
2022-05-15,4956,0.4869888244043902,0.873408200617117,32.0
2022-05-16,4543,0.5128992774058626,0.8584487936018922,33.0
2022-05-17,4122,0.5383506160906706,0.8427209586540467,33.0
2022-05-18,4732,0.5633200580636408,0.8262387743159821,33.0
2022-05-19,4927,0.5877852522924292,0.8090169943749793,34.0
2022-05-20,5089,0.6117242991149925,0.791071034656352,34.0
2022-05-21,5034,0.6351157698421935,0.7724169592245874,35.0
2022-05-22,4710,0.6579387259397547,0.7530714660035742,35.0
2022-05-23,4158,0.6801727377709039,0.7330518718298407,36.0
2022-05-24,3785,0.7017979028840025,0.7123760969513339,36.0
2022-05-25,4580,0.7227948638274276,0.6910626489868269,36.0
2022-05-26,4700,0.7431448254773777,0.6691306063588766,37.0
2022-05-27,4619,0.7628295718622743,0.6465996012157905,37.0
2022-05-28,4556,0.7818314824680602,0.6234898018586954,37.0
2022-05-29,4188,0.8001335480111894,0.5998218946879363,38.0
2022-05-30,3801,0.8177193856644362,0.5756170656856666,38.0
2022-05-31,3526,0.8345732537213275,0.5508969814520648,39.0
2022-06-01,4151,0.8506800656873228,0.5256837698105318,39.0
2022-06-02,4262,0.8660254037844412,0.4999999999999957,39.0
2022-06-03,4188,0.8805955318567578,0.473868662472962,40.0
2022-06-04,4101,0.894377407666321,0.44731314831566427,40.0
2022-06-05,3786,0.9073586945678654,0.4203572283095643,41.0
2022-06-06,3349,0.9195277725514656,0.39302503165388863,41.0
2022-06-07,3259,0.93087374864419,0.36534102436643123,41.0
2022-06-08,3646,0.9413864666609024,0.33732998738283204,42.0
2022-06-09,3774,0.9510565162951642,0.3090169943749146,42.0
2022-06-10,3678,0.9598752415428772,0.28042738930604355,43.0
2022-06-11,3627,0.9678347484506651,0.25158676374451405,43.0
2022-06-12,3403,0.9749279121818305,0.22252093395628422,44.0
2022-06-13,2996,0.9811483833941638,0.19325591779559842,44.0
2022-06-14,2797,0.9864905939235199,0.16381791141514687,45.0
2022-06-15,2718,0.9909497617679385,0.13423326581762832,45.0
2022-06-16,3326,0.9945218953682682,0.10452846326770278,45.0
2022-06-17,3373,0.9972037971811792,0.07473009358643709,46.0
2022-06-18,3382,0.9989930665413157,0.04486483035049111,46.0
2022-06-19,3081,0.9998881018102727,0.014959407015316752,46.0
2022-06-20,2667,0.9998881018102737,-0.014959407015247192,47.0
2022-06-21,2500,0.9989930665413137,-0.044864830350535186,47.0
2022-06-22,3058,0.9972037971811759,-0.07473009358648108,47.0
2022-06-23,3166,0.9945218953682754,-0.1045284632676336,47.0
2022-06-24,3154,0.9909497617679325,-0.13423326581767206,48.0
2022-06-25,3072,0.9864905939235127,-0.1638179114151904,48.0
2022-06-26,3004,0.9811483833941772,-0.19325591779553017,49.0
2022-06-27,2683,0.9749279121818206,-0.22252093395632724,49.0
2022-06-28,2541,0.967834748450654,-0.25158676374455674,50.0
2022-06-29,3028,0.9598752415428966,-0.28042738930597677,50.0
2022-06-30,3106,0.9510565162951506,-0.30901699437495656,50.0
2022-07-01,3155,0.9413864666608875,-0.3373299873828736,50.0
2022-07-02,3285,0.9308737486442155,-0.3653410243663665,50.0
2022-07-03,3080,0.9195277725514482,-0.3930250316539292,51.0
2022-07-04,2866,0.9073586945678469,-0.4203572283096043,51.0
2022-07-05,2676,0.8943774076663521,-0.44731314831560204,52.0
2022-07-06,3150,0.8805955318567368,-0.47386866247300086,52.0
2022-07-07,3359,0.8660254037844191,-0.500000000000034,52.0
2022-07-08,3464,0.8506800656873594,-0.5256837698104726,53.0
2022-07-09,3539,0.8345732537213032,-0.5508969814521016,53.0
2022-07-10,3398,0.8177193856644108,-0.5756170656857027,53.0
2022-07-11,3097,0.800133548011231,-0.5998218946878806,54.0
2022-07-12,3002,0.7818314824680327,-0.6234898018587299,54.0
2022-07-13,3929,0.7628295718622458,-0.6465996012158242,54.0
2022-07-14,4238,0.7431448254774242,-0.6691306063588248,55.0
2022-07-15,4457,0.7227948638273972,-0.6910626489868588,55.0
2022-07-16,4698,0.701797902883971,-0.7123760969513648,56.0
2022-07-17,4664,0.6801727377709549,-0.7330518718297934,56.0
2022-07-18,4548,0.6579387259397215,-0.7530714660036032,57.0
2022-07-19,4200,0.6351157698421594,-0.7724169592246154,57.0
